date,coin_type,circulation_supply
2021-01-07,WBTC,115710.93990667
2021-01-08,WBTC,115710.93990667
2021-01-09,WBTC,115710.93990667
2021-01-10,WBTC,115710.93990667
2021-01-11,WBTC,115710.93990667
2021-01-12,WBTC,115710.93990667
2021-01-13,WBTC,115710.93990667
2021-01-14,WBTC,110771.0
2021-01-15,WBTC,110771.0
2021-01-16,WBTC,110872.66526911
2021-01-17,WBTC,110872.66526911
2021-01-18,WBTC,110872.66526911
2021-01-19,WBTC,111422.44526911
2021-01-20,WBTC,111772.27026911
2021-01-21,WBTC,112322.05026911
2021-01-22,WBTC,112322.05026911
2021-01-23,WBTC,112871.83026911
2021-01-24,WBTC,112871.83026911
2021-01-25,WBTC,115170.91026911
2021-01-26,WBTC,115170.91026911
2021-01-27,WBTC,115170.91026911
2021-01-28,WBTC,115721.06872176
2021-01-29,WBTC,115721.06872176
2021-01-30,WBTC,116270.84872176
2021-01-31,WBTC,115970.84872176
2021-02-01,WBTC,116970.44872176
2021-02-02,WBTC,117670.16832709
2021-02-03,WBTC,117670.16832709
2021-02-04,WBTC,118796.49362301
2021-02-05,WBTC,119346.27362301
2021-02-06,WBTC,121075.50862301
2021-02-07,WBTC,121625.28862301
2021-02-08,WBTC,121625.28862301
2021-02-09,WBTC,126624.48814301
2021-02-10,WBTC,126944.31791737
2021-02-11,WBTC,127245.16741737
2021-02-12,WBTC,127245.16741737
2021-02-13,WBTC,127245.16741737
2021-02-14,WBTC,127245.19735737
2021-02-15,WBTC,127245.18735737
2021-02-16,WBTC,126082.42065017
2021-02-17,WBTC,126082.42065017
2021-02-18,WBTC,123387.53392417
2021-02-19,WBTC,123442.49542417
2021-02-20,WBTC,123442.49542417
2021-02-21,WBTC,123442.49542417
2021-02-22,WBTC,123442.49542417
2021-02-23,WBTC,123420.25859608
2021-02-24,WBTC,123420.25859608
2021-02-25,WBTC,123420.25859608
2021-02-26,WBTC,123420.25859608
2021-02-27,WBTC,123420.25859608
2021-02-28,WBTC,123420.25859608
2021-03-01,WBTC,123420.25859608
2021-03-02,WBTC,123420.25859608
2021-03-03,WBTC,123770.08359608
2021-03-04,WBTC,123770.08359608
2021-03-05,WBTC,124769.58359608
2021-03-06,WBTC,124769.58359608
2021-03-07,WBTC,125169.38359608
2021-03-08,WBTC,130017.95809608
2021-03-09,WBTC,130867.78277118
2021-03-10,WBTC,131696.33064375
2021-03-11,WBTC,132695.83064375
2021-03-12,WBTC,133695.33064375
2021-03-13,WBTC,133695.33064375
2021-03-14,WBTC,133695.33064375
2021-03-15,WBTC,133695.33064375
2021-03-16,WBTC,136403.34916676
2021-03-17,WBTC,136403.34916676
2021-03-18,WBTC,136403.34916676
2021-03-19,WBTC,137402.84916676
2021-03-20,WBTC,137402.84916676
2021-03-21,WBTC,137402.84916676
2021-03-22,WBTC,137402.84916676
2021-03-23,WBTC,137653.72366676
2021-03-24,WBTC,138003.54866676
2021-03-25,WBTC,138003.54866676
2021-03-26,WBTC,138003.54866676
2021-03-27,WBTC,138003.54866676
2021-03-28,WBTC,138003.54866676
2021-03-29,WBTC,139603.34866676
2021-03-30,WBTC,140103.09866676
2021-03-31,WBTC,140103.09866676
2021-04-01,WBTC,140103.09866676
2021-04-02,WBTC,140602.84866676
2021-04-03,WBTC,140602.84866676
2021-04-04,WBTC,140602.84866676
2021-04-05,WBTC,141602.84791701
2021-04-06,WBTC,141602.84791701
2021-04-07,WBTC,141602.84791701
2021-04-08,WBTC,143951.67291701
2021-04-09,WBTC,145950.67291701
2021-04-10,WBTC,145950.67291701
2021-04-11,WBTC,145950.67291701
2021-04-12,WBTC,145950.67291701
2021-04-13,WBTC,147789.75291701
2021-04-14,WBTC,148788.25341701
2021-04-15,WBTC,148788.25341701
2021-04-16,WBTC,148589.41487075
2021-04-17,WBTC,148589.41487075
2021-04-18,WBTC,153587.41487075
2021-04-19,WBTC,153837.28987075
2021-04-20,WBTC,153837.28987075
2021-04-21,WBTC,154337.03987075
2021-04-22,WBTC,155836.78987075
2021-04-23,WBTC,156186.61487075
2021-04-24,WBTC,157036.18987075
2021-04-25,WBTC,157036.18987075
2021-04-26,WBTC,157036.18987075
2021-04-27,WBTC,157036.18987075
2021-04-28,WBTC,157036.18987075
2021-04-29,WBTC,162034.18187235
2021-04-30,WBTC,162569.91863586
2021-05-01,WBTC,162569.91863586
2021-05-02,WBTC,167567.90863986
2021-05-03,WBTC,168767.30863986
2021-05-04,WBTC,170266.55863986
2021-05-05,WBTC,170516.43363986
2021-05-06,WBTC,170516.43363986
2021-05-07,WBTC,170266.43363986
2021-05-08,WBTC,170816.15863986
2021-05-09,WBTC,171765.68363986
2021-05-10,WBTC,173315.40863986
2021-05-11,WBTC,173315.40863986
2021-05-12,WBTC,174564.78363986
2021-05-13,WBTC,175064.53363986
2021-05-14,WBTC,175065.03303986
2021-05-15,WBTC,175065.03303986
2021-05-16,WBTC,176164.48303986
2021-05-17,WBTC,178964.83233986
2021-05-18,WBTC,178964.83233986
2021-05-19,WBTC,179064.58233986
2021-05-20,WBTC,178764.48248986
2021-05-21,WBTC,181763.31420686
2021-05-22,WBTC,181763.31420686
2021-05-23,WBTC,181763.31420686
2021-05-24,WBTC,181263.31420686
2021-05-25,WBTC,181263.31420686
2021-05-26,WBTC,184211.42863911
2021-05-27,WBTC,184211.42863911
2021-05-28,WBTC,185410.57863911
2021-05-29,WBTC,186410.07863911
2021-05-30,WBTC,186410.07863911
2021-05-31,WBTC,185810.67863911
2021-06-01,WBTC,185810.67863911
2021-06-02,WBTC,185810.67863911
2021-06-03,WBTC,186310.42863911
2021-06-04,WBTC,187309.92863911
2021-06-05,WBTC,187709.72863911
2021-06-06,WBTC,187709.72863911
2021-06-07,WBTC,187709.72863911
2021-06-08,WBTC,187709.72863911
2021-06-09,WBTC,187159.72863911
2021-06-10,WBTC,189060.72783911
2021-06-11,WBTC,189060.72783911
2021-06-12,WBTC,189060.72783911
2021-06-13,WBTC,189060.72783911
2021-06-14,WBTC,189060.72783911
2021-06-15,WBTC,189060.72783911
2021-06-16,WBTC,189060.72783911
2021-06-17,WBTC,191561.72703911
2021-06-18,WBTC,191561.72703911
2021-06-19,WBTC,191561.72703911
2021-06-20,WBTC,191561.72703911
2021-06-21,WBTC,191824.68481143
2021-06-22,WBTC,191524.68481143
2021-06-23,WBTC,191024.68481143
2021-06-24,WBTC,191024.68481143
2021-06-25,WBTC,191024.68481143
2021-06-26,WBTC,191024.68481143
2021-06-27,WBTC,191024.68481143
2021-06-28,WBTC,194125.38401143
2021-06-29,WBTC,194125.38401143
2021-06-30,WBTC,194876.02454399
2021-07-01,WBTC,195875.52454399
2021-07-02,WBTC,195875.52454399
2021-07-03,WBTC,195875.52454399
2021-07-04,WBTC,195875.52454399
2021-07-05,WBTC,195875.52454399
2021-07-06,WBTC,196375.27454399
2021-07-07,WBTC,197374.67459399
2021-07-08,WBTC,197374.67459399
2021-07-09,WBTC,197074.97459399
2021-07-10,WBTC,197074.97459399
2021-07-11,WBTC,197074.97459399
2021-07-12,WBTC,196674.97459399
2021-07-13,WBTC,196674.97459399
2021-07-14,WBTC,196274.97459399
2021-07-15,WBTC,196274.97459399
2021-07-16,WBTC,195874.97459399
2021-07-17,WBTC,195874.97459399
2021-07-18,WBTC,195874.97459399
2021-07-19,WBTC,195474.97459399
2021-07-20,WBTC,195074.97459399
2021-07-21,WBTC,194674.97459399
2021-07-22,WBTC,194674.97459399
2021-07-23,WBTC,194674.97459399
2021-07-24,WBTC,194674.97459399
2021-07-25,WBTC,194674.97459399
2021-07-26,WBTC,193174.97459399
2021-07-27,WBTC,192574.97459399
2021-07-28,WBTC,193074.22484399
2021-07-29,WBTC,192574.22484399
2021-07-30,WBTC,192574.22484399
2021-07-31,WBTC,192574.22484399
2021-08-01,WBTC,192574.22484399
2021-08-02,WBTC,192574.22484399
2021-08-03,WBTC,192574.22484399
2021-08-04,WBTC,193173.92484399
2021-08-05,WBTC,194123.44984399
2021-08-06,WBTC,194123.44984399
2021-08-07,WBTC,194623.19984399
2021-08-08,WBTC,194623.19984399
2021-08-09,WBTC,194623.19984399
2021-08-10,WBTC,194873.07484399
2021-08-11,WBTC,194873.07484399
2021-08-12,WBTC,194873.07484399
2021-08-13,WBTC,195122.94984399
2021-08-14,WBTC,195122.94984399
2021-08-15,WBTC,195122.94984399
2021-08-16,WBTC,194622.94984399
2021-08-17,WBTC,194622.94984399
2021-08-18,WBTC,194622.94984399
2021-08-19,WBTC,194622.94984399
2021-08-20,WBTC,194622.94984399
2021-08-21,WBTC,194622.94984399
2021-08-22,WBTC,194622.94984399
2021-08-23,WBTC,194622.94984399
2021-08-24,WBTC,197123.94944383
2021-08-25,WBTC,197523.74944383
2021-08-26,WBTC,197773.62444383
2021-08-27,WBTC,197773.62444383
2021-08-28,WBTC,197773.62444383
2021-08-29,WBTC,197773.62444383
2021-08-30,WBTC,197773.62444383
2021-08-31,WBTC,197773.62444383
2021-09-01,WBTC,198823.09944383
2021-09-02,WBTC,199222.89944383
2021-09-03,WBTC,199222.89944383
2021-09-04,WBTC,199222.89944383
2021-09-05,WBTC,202721.44944383
2021-09-06,WBTC,203221.19944383
2021-09-07,WBTC,203221.19944383
2021-09-08,WBTC,203770.92444383
2021-09-09,WBTC,203770.92444383
2021-09-10,WBTC,203770.92444383
2021-09-11,WBTC,203770.92444383
2021-09-12,WBTC,203770.92444383
2021-09-13,WBTC,203370.92444383
2021-09-14,WBTC,205870.92444383
2021-09-15,WBTC,205870.92444383
2021-09-16,WBTC,206420.64944383
2021-09-17,WBTC,206420.64944383
2021-09-18,WBTC,206420.64944383
2021-09-19,WBTC,206420.64944383
2021-09-20,WBTC,206420.64944383
2021-09-21,WBTC,206420.64944383
2021-09-22,WBTC,206020.64944383
2021-09-23,WBTC,206020.64944383
2021-09-24,WBTC,206020.64944383
2021-09-25,WBTC,206020.64944383
2021-09-26,WBTC,206020.64944383
2021-09-27,WBTC,206020.64944383
2021-09-28,WBTC,206020.64944383
2021-09-29,WBTC,206020.65044263
2021-09-30,WBTC,206370.47494263
2021-10-01,WBTC,205870.47494263
2021-10-02,WBTC,205870.47494263
2021-10-03,WBTC,205870.47494263
2021-10-04,WBTC,205870.47494263
2021-10-05,WBTC,207669.57494263
2021-10-06,WBTC,208269.07494263
2021-10-07,WBTC,209268.57494263
2021-10-08,WBTC,208968.57494263
2021-10-09,WBTC,208968.57494263
2021-10-10,WBTC,208968.57494263
2021-10-11,WBTC,209318.39994263
2021-10-12,WBTC,210317.89994263
2021-10-13,WBTC,210817.64994263
2021-10-14,WBTC,210817.64994263
2021-10-15,WBTC,215765.43494263
2021-10-16,WBTC,215765.43494263
2021-10-17,WBTC,215765.43494263
2021-10-18,WBTC,215765.43494263
2021-10-19,WBTC,216994.81994263
2021-10-20,WBTC,218494.06994263
2021-10-21,WBTC,221093.02994263
2021-10-22,WBTC,221093.02994263
2021-10-23,WBTC,221792.67994263
2021-10-24,WBTC,221792.67994263
2021-10-25,WBTC,221792.67994263
2021-10-26,WBTC,222392.37994263
2021-10-27,WBTC,222892.12994263
2021-10-28,WBTC,224391.37994263
2021-10-29,WBTC,228462.31675071
2021-10-30,WBTC,228762.16675071
2021-10-31,WBTC,228762.16675071
2021-11-01,WBTC,230261.41675071
2021-11-02,WBTC,230261.41675071
2021-11-03,WBTC,231260.91675071
2021-11-04,WBTC,231759.66675071
2021-11-05,WBTC,234783.95655071
2021-11-06,WBTC,234783.95655071
2021-11-07,WBTC,234783.95655071
2021-11-08,WBTC,235133.78155071
2021-11-09,WBTC,235133.78155071
2021-11-10,WBTC,239132.08155071
2021-11-11,WBTC,239132.08155071
2021-11-12,WBTC,239132.08155071
2021-11-13,WBTC,239132.08155071
2021-11-14,WBTC,239132.08155071
2021-11-15,WBTC,239132.08155071
2021-11-16,WBTC,242380.78155071
2021-11-17,WBTC,242380.78155071
2021-11-18,WBTC,245379.53155071
2021-11-19,WBTC,245379.53155071
2021-11-20,WBTC,245379.53155071
2021-11-21,WBTC,245979.23155071
2021-11-22,WBTC,248578.19155071
2021-11-23,WBTC,249177.89155071
2021-11-24,WBTC,249177.89155071
2021-11-25,WBTC,249177.89155071
2021-11-26,WBTC,253176.29155071
2021-11-27,WBTC,253176.29155071
2021-11-28,WBTC,253176.29155071
2021-11-29,WBTC,253476.14155071
2021-11-30,WBTC,253476.14155071
2021-12-01,WBTC,253975.89155071
2021-12-02,WBTC,253975.89155071
2021-12-03,WBTC,253975.89155071
2021-12-04,WBTC,256789.73405071
2021-12-05,WBTC,256789.73405071
2021-12-06,WBTC,256789.73405071
2021-12-07,WBTC,256789.73406568
2021-12-08,WBTC,256789.73406568
2021-12-09,WBTC,256789.73406568
2021-12-10,WBTC,256789.73406568
2021-12-11,WBTC,256789.73406568
2021-12-12,WBTC,256289.73406568
2021-12-13,WBTC,256289.73406568
2021-12-14,WBTC,258788.73406568
2021-12-15,WBTC,258590.18977772
2021-12-16,WBTC,258940.01477772
2021-12-17,WBTC,258940.01477772
2021-12-18,WBTC,258940.01477772
2021-12-19,WBTC,258940.01477772
2021-12-20,WBTC,258940.01477772
2021-12-21,WBTC,258940.01477772
2021-12-22,WBTC,258940.01477772
2021-12-23,WBTC,258940.01477772
2021-12-24,WBTC,258940.01477772
2021-12-25,WBTC,258940.01477772
2021-12-26,WBTC,258940.01477772
2021-12-27,WBTC,259189.88977772
2021-12-28,WBTC,258140.93977772
2021-12-29,WBTC,258140.93977772
2021-12-30,WBTC,258140.93977772
2021-12-31,WBTC,258140.93977772
2022-01-01,WBTC,258140.93977772
2022-01-02,WBTC,258140.93977772
2022-01-03,WBTC,258440.78977772
2022-01-04,WBTC,259440.28977772
2022-01-05,WBTC,260939.53977772
2022-01-06,WBTC,263539.49537772
2022-01-07,WBTC,266630.85912772
2022-01-08,WBTC,266630.85912772
2022-01-09,WBTC,266630.85912772
2022-01-10,WBTC,266630.85912772
2022-01-11,WBTC,266880.73412772
2022-01-12,WBTC,266880.73402772
2022-01-13,WBTC,266880.73402772
2022-01-14,WBTC,266880.73402772
2022-01-15,WBTC,266880.73402772
2022-01-16,WBTC,266880.73402772
2022-01-17,WBTC,266880.73402772
2022-01-18,WBTC,266880.73402772
2022-01-19,WBTC,263783.21402772
2022-01-20,WBTC,263783.21402772
2022-01-21,WBTC,265109.65047772
2022-01-22,WBTC,270557.43547772
2022-01-23,WBTC,270557.43547772
2022-01-24,WBTC,271257.08547772
2022-01-25,WBTC,271257.08547772
2022-01-26,WBTC,271257.08547772
2022-01-27,WBTC,271257.08547772
2022-01-28,WBTC,271257.08547772
2022-01-29,WBTC,271257.08547772
2022-01-30,WBTC,271257.08547772
2022-01-31,WBTC,267759.88547772
2022-02-01,WBTC,267759.88547772
2022-02-02,WBTC,265261.88547772
2022-02-03,WBTC,265261.88547772
2022-02-04,WBTC,261964.52547772
2022-02-05,WBTC,261964.52547772
2022-02-06,WBTC,261964.52547772
2022-02-07,WBTC,261564.52547772
2022-02-08,WBTC,261914.35047772
2022-02-09,WBTC,261914.35047772
2022-02-10,WBTC,261914.35047772
2022-02-11,WBTC,261914.35047772
2022-02-12,WBTC,261914.35047772
2022-02-13,WBTC,261914.35047772
2022-02-14,WBTC,261914.35047772
2022-02-15,WBTC,262412.58186194
2022-02-16,WBTC,262412.58186194
2022-02-17,WBTC,262412.58186194
2022-02-18,WBTC,262862.35686194
2022-02-19,WBTC,262862.35686194
2022-02-20,WBTC,262862.35686194
2022-02-21,WBTC,263162.20686194
2022-02-22,WBTC,263162.20686194
2022-02-23,WBTC,263162.20686194
2022-02-24,WBTC,263162.20686194
2022-02-25,WBTC,262762.20686194
2022-02-26,WBTC,262762.20686194
2022-02-27,WBTC,262762.20686194
2022-02-28,WBTC,262262.20686194
2022-03-01,WBTC,262262.20686194
2022-03-02,WBTC,263178.74836194
2022-03-03,WBTC,264677.99836194
2022-03-04,WBTC,266577.04836194
2022-03-05,WBTC,266577.04836194
2022-03-06,WBTC,266577.04836194
2022-03-07,WBTC,269575.79836194
2022-03-08,WBTC,271374.89836194
2022-03-09,WBTC,271275.19682194
2022-03-10,WBTC,271874.64836194
2022-03-11,WBTC,272474.34836194
2022-03-12,WBTC,272824.17336194
2022-03-13,WBTC,272824.17336194
2022-03-14,WBTC,272824.17336194
2022-03-15,WBTC,272824.17336194
2022-03-16,WBTC,272824.17336194
2022-03-17,WBTC,272824.17336194
2022-03-18,WBTC,273080.98109758
2022-03-19,WBTC,273080.98109758
2022-03-20,WBTC,273080.98109758
2022-03-21,WBTC,273580.73109758
2022-03-22,WBTC,273580.73109758
2022-03-23,WBTC,273580.73109758
2022-03-24,WBTC,274330.35609758
2022-03-25,WBTC,274330.35609758
2022-03-26,WBTC,274330.35609758
2022-03-27,WBTC,274330.35609758
2022-03-28,WBTC,274330.35609758
2022-03-29,WBTC,274330.35609758
2022-03-30,WBTC,274330.35609758
2022-03-31,WBTC,274830.10609758
2022-04-01,WBTC,275329.85609758
2022-04-02,WBTC,275329.85609758
2022-04-03,WBTC,275329.85609758
2022-04-04,WBTC,275329.85609758
2022-04-05,WBTC,275329.85609758
2022-04-06,WBTC,275329.85609758
2022-04-07,WBTC,275329.85609758
2022-04-08,WBTC,275929.55609758
2022-04-09,WBTC,275929.55609758
2022-04-10,WBTC,275929.55609758
2022-04-11,WBTC,275929.55609758
2022-04-12,WBTC,276429.30609758
2022-04-13,WBTC,277278.88109758
2022-04-14,WBTC,277278.88109758
2022-04-15,WBTC,278156.54569686
2022-04-16,WBTC,278156.54569686
2022-04-17,WBTC,278156.54569686
2022-04-18,WBTC,278656.30568486
2022-04-19,WBTC,279256.00568486
2022-04-20,WBTC,280105.58068486
2022-04-21,WBTC,280105.58068486
2022-04-22,WBTC,280605.33068486
2022-04-23,WBTC,280605.33068486
2022-04-24,WBTC,280605.33068486
2022-04-25,WBTC,280605.33068486
2022-04-26,WBTC,281105.08068486
2022-04-27,WBTC,281105.08068486
2022-04-28,WBTC,281406.28000986
2022-04-29,WBTC,281906.03000986
2022-04-30,WBTC,281906.03000986
2022-05-01,WBTC,281906.03000986
2022-05-02,WBTC,281906.03000986
2022-05-03,WBTC,281906.03000986
2022-05-04,WBTC,282505.73000986
2022-05-05,WBTC,283105.43000986
2022-05-06,WBTC,283105.43000986
2022-05-07,WBTC,283405.28000986
2022-05-08,WBTC,283905.03000986
2022-05-09,WBTC,283905.03000986
2022-05-10,WBTC,284304.83000986
2022-05-11,WBTC,284804.58000986
2022-05-12,WBTC,284204.38000986
2022-05-13,WBTC,285103.93000986
2022-05-14,WBTC,284603.93000986
2022-05-15,WBTC,284603.93000986
2022-05-16,WBTC,284003.93000986
2022-05-17,WBTC,283353.93000986
2022-05-18,WBTC,279952.93000986
2022-05-19,WBTC,279452.93000986
2022-05-20,WBTC,276602.93000986
2022-05-21,WBTC,276602.93000986
2022-05-22,WBTC,276602.93000986
2022-05-23,WBTC,276602.93000986
2022-05-24,WBTC,276002.93000986
2022-05-25,WBTC,276002.93000986
2022-05-26,WBTC,275302.93000986
2022-05-27,WBTC,274251.92990986
2022-05-28,WBTC,274551.77990986
2022-05-29,WBTC,274551.77990986
2022-05-30,WBTC,273801.77990986
2022-05-31,WBTC,273801.77990986
2022-06-01,WBTC,273801.77990986
2022-06-02,WBTC,273801.77990986
2022-06-03,WBTC,273051.77990986
2022-06-04,WBTC,273401.60490986
2022-06-05,WBTC,273401.60490986
2022-06-06,WBTC,273401.60490986
2022-06-07,WBTC,273401.60490986
2022-06-08,WBTC,273401.60490986
2022-06-09,WBTC,273401.60490986
2022-06-10,WBTC,273901.35490986
2022-06-11,WBTC,273901.35490986
2022-06-12,WBTC,273451.35490986
2022-06-13,WBTC,271651.35490986
2022-06-14,WBTC,270851.35490986
2022-06-15,WBTC,269601.17002186
2022-06-16,WBTC,270100.92002186
2022-06-17,WBTC,267599.92002186
